timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,daily_return,btc_volatility,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_volatility_7,rolling_volatility_30,is_fraud
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,1648771199999,2262485160.568584,1290541,22879.47328,1064278670.6426108,0,-0.033093616277219406,0.033068630003413,46112.50428571429,41864.78333333333,1313.818112460203,2954.50491637634,0.0252854013114171,0.033068630003413,0
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,1648857599999,2556532890.870311,1372216,28041.37621,1274359931.8405368,0,0.016988447021050623,0.0330906558157586,46393.98,41944.467,1048.3085111740315,3042.0318868130307,0.0256858009558154,0.0330906558157586,0
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,1648943999999,1721690754.4393935,1056716,18562.93079,862197811.5688925,0,-0.010208607864272912,0.0325170678840183,46579.65571428571,42056.367,724.2979184206451,3122.110179820528,0.0264677318585963,0.0325170678840183,0
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,1649030399999,1550999693.0508049,966563,16740.18067,777615974.8155178,0,0.013017615856453668,0.0287326693309547,46519.597142857136,42298.32333333333,717.6964477110449,3169.8993474963,0.0172791756367192,0.0287326693309547,0
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,1649116799999,2053434523.8685389,1171998,21913.04154,1008164276.0490184,0,0.003731305493634096,0.0287357904245534,46442.21142857143,42537.74166666667,669.4745981595306,3214.2193526267874,0.0171218568686439,0.0287357904245534,0
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,1649203199999,1951668192.9295096,1046080,20607.57735,953494654.4599284,0,-0.023249208735584892,0.0286797527221779,46165.46142857144,42773.633,585.9744918346456,3160.897803194908,0.0184248463804227,0.0286797527221779,0
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,1649289599999,2700644700.890392,1471912,29467.28381,1307725131.1946254,0,-0.05114736947374088,0.0303834903443754,45608.67285714285,42946.382,1157.9808484701912,3029.207832198216,0.0252352131330257,0.0303834903443754,1
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,1649375999999,1623879486.6600313,999816,18567.25999,806358703.2156663,0,0.006340445216371338,0.0302565468605984,45313.508571428574,43103.50066666667,1420.7381222264585,2923.3988381840863,0.0241168797755662,0.0302565468605984,0
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,1649462399999,1830699971.611312,1108136,20530.56354,887196762.494321,0,-0.0274416440955626,0.0268873799137711,44737.58285714286,43113.844000000005,1742.6539819167906,2919.693131677151,0.0227556981057884,0.0268873799137711,0
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,1649548799999,759274586.6137776,640230,8910.47179,378158044.3039713,0,0.011880144873581244,0.0243810414037105,44300.86428571429,43224.90966666666,1810.5473957789384,2836.604096559317,0.0246156050270332,0.0243810414037105,0
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,1649635199999,971459737.5009404,678983,10952.24952,467438845.4221835,0,-0.013919643017946681,0.0242839464380958,43693.93571428572,43339.219000000005,1695.1351142889043,2715.7253873249047,0.0225150362264558,0.0242839464380958,0
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,1649721599999,2602039073.0150447,1385924,30543.05561,1251713135.500008,0,-0.06234515410168928,0.0270679005955557,42686.78428571428,43363.322,1786.1841319682878,2677.0500598328385,0.0274465133128809,0.0270679005955557,1
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,1649807999999,2309514071.593873,1153667,28344.99788,1133659106.6557107,0,0.01377393882437472,0.0266524655955481,41912.125714285714,43439.90866666667,1520.053610675844,2541.148324532432,0.0307259095671222,0.0266524655955481,0
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,1649894399999,1677171454.091079,948061,20522.54699,832653378.5114936,0,0.026771094354726355,0.0255243197904238,41623.17142857143,43489.12266666666,1430.5997905357967,2479.188362577042,0.0306402382532628,0.0255243197904238,0
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,1649980799999,1494726286.01801,803756,17787.82129,722216571.859389,0,-0.02929464741605814,0.0260644835183528,41122.91285714286,43511.191,1293.3699705899903,2443.116372441565,0.0311232733363213,0.0260644835183528,0
2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739,1650067199999,966888436.8162508,616536,11755.54439,473100437.47337526,0,0.015259982004077077,0.0247594901461102,40880.04,43492.45433333333,1202.436418055783,2464.1992286880427,0.0316605584940381,0.0247594901461102,0
2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718,1650153599999,638275503.9141085,423446,7642.38243,308642382.8796384,0,-0.004270823315307148,0.0247564546268889,40540.717142857146,43474.48133333333,876.4376904210866,2485.498910699375,0.0307663501326907,0.0247564546268889,0
2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259,1650239999999,803414248.9836985,590241,9578.91533,385124871.4665126,0,-0.01735047999304573,0.0246317323031761,40186.32714285714,43405.168333333335,556.0923385469989,2562.822260793992,0.0309086107469716,0.0246317323031761,0
2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575,1650326399999,2153574975.9131336,1157741,27097.19375,1076513006.7058177,0,0.028303004275403998,0.0251357763922131,40367.85285714286,43358.50166666667,511.95357308124966,2598.007554024056,0.0222126383247191,0.0251357763922131,0
2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843,1650412799999,1472363265.362188,934526,17806.81506,732539241.8896791,0,0.016961540035778544,0.025001882699975,40570.45857142857,43366.204000000005,641.066620860205,2591.9134284321426,0.0224599616489939,0.025001882699975,0
2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041,1650499199999,1697039284.0853007,1063843,20007.29623,830754792.6236622,0,-0.0032533057239767516,0.0249795449564109,40600.51571428571,43378.068666666666,676.5948660476762,2581.5129217836693,0.0204282911389805,0.0249795449564109,0
2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657,1650585599999,2476061417.8872576,1515456,29413.89548,1228429890.9573543,0,-0.021233521099448538,0.0245010271673268,40677.32,43315.26466666667,617.3559747289207,2629.503703913474,0.0185860884006755,0.0245010271673268,0
2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196,1650671999999,1870172362.40225,1043471,23248.71242,931654706.5531976,0,-0.01904223837889374,0.0245738456423174,40556.93142857143,43209.47866666667,719.5926421115787,2710.1054066569504,0.0190420322434892,0.0245738456423174,0
2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375,1650758399999,804677022.9078971,724132,10217.20484,405193110.9436816,0,-0.00673849220759537,0.0240016144055541,40423.05857142858,43057.816666666666,836.025233698799,2790.9387996246983,0.0190956841491332,0.0240016144055541,0
2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186,1650844799999,1056336243.0198607,868183,12639.70229,500129939.0779573,0,0.00021626911687144812,0.0239277432641121,40390.48857142858,42895.71566666666,873.4853599123086,2855.9801523538604,0.0180507983473587,0.0239277432641121,0
2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784,1650931199999,2470071005.2401423,1280351,31958.39557,1252785476.6028605,0,0.024738828490552534,0.0244437056038284,40336.91,42759.54266666667,855.4146915971147,2873.6306977998165,0.0171233185664157,0.0244437056038284,0
2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258,1651017599999,2615206861.8349133,1381618,31936.9422,1253685872.4445755,0,-0.057226176765098224,0.0241112740124249,39853.97714285715,42469.039,1030.2272395564155,2888.65972982502,0.0251101569415362,0.0241112740124249,1
2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272,1651103999999,2218523642.426387,1232083,28942.08915,1124748467.7003632,0,0.029467119184837465,0.0248956343383148,39550.76714285714,42206.156,800.4415903262736,2808.3338001354928,0.0296072309967541,0.0248956343383148,0
2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715,1651190399999,2223808385.8063755,1135242,28519.46629,1130865428.7936184,0,0.012905332182001406,0.0250294623672676,39445.34714285714,41949.73166666667,699.946581050341,2661.836427468937,0.0297059035111109,0.0250294623672676,0
2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715,1651276799999,2006135662.8559992,1101140,24773.60543,966125835.4961329,0,-0.028834934868767537,0.0253862240946939,39286.33714285714,41667.335666666666,754.3383398211132,2547.0307711295145,0.0308380765829469,0.0253862240946939,0
2022-04-30,38596.11,38795.38,37578.2,37630.8,35321.18989,1651363199999,1354900532.1335113,1017369,16523.43017,634076437.1873089,0,-0.025010551581493567,0.0251334231575099,39027.65142857143,41404.68433333332,971.4616625380733,2543.341359914755,0.0318992362831291,0.0251334231575099,0
2022-05-01,37630.8,38675.0,37386.38,38468.35,38812.24104,1651449599999,1478259271.913873,1021157,19551.11747,744825800.8143975,0,0.022257034131615505,0.0253173786651434,38887.397142857146,41144.17966666666,971.1726299294618,2423.821484421104,0.0336817695864373,0.0253173786651434,0
2022-05-02,38468.35,39167.34,38052.0,38525.16,53200.92628,1651535999999,2058450718.2963235,1053893,27276.29561,1055369693.1339272,0,0.0014767984589929561,0.0253375959555703,38615.83714285714,40901.31833333333,696.0022318384704,2302.045643783528,0.0315578593448226,0.0253375959555703,0
2022-05-03,38525.16,38651.51,37517.8,37728.95,40316.45358,1651622399999,1539320434.2647235,1005131,20002.76343,764016892.6745052,0,-0.02066727302365534,0.0252375291868592,38561.02285714285,40612.03833333334,754.8569293078915,2124.73169755959,0.0238272847806412,0.0252375291868592,0
2022-05-04,37728.95,40023.77,37670.0,39690.0,62574.61736,1651708799999,2438553987.453544,1238847,32968.16942,1284541284.602138,0,0.0519773277549469,0.0273638515221035,38625.92,40382.35466666667,837.5306544441562,1805.7849746182085,0.0294998518792688,0.0273638515221035,1
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,1651795199999,3329684235.963952,1979692,41786.44096,1568954443.5851629,0,-0.07903829680020158,0.0303794206530552,38170.33428571428,40084.202000000005,983.7994427535888,1665.0259924457991,0.0417628030503311,0.0303794206530552,1
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,1651881599999,2466507512.182029,1214518,34536.42346,1245062436.8376348,0,-0.014751195320106825,0.0292538954354428,37801.42857142857,39845.64533333333,1246.5962082599262,1719.3936693171668,0.0411011366327894,0.0292538954354428,0
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,1651967999999,1222539413.6400983,746488,15385.18829,548855038.2356379,0,-0.015032583370194197,0.0292132271130853,37493.08428571429,39579.91866666667,1530.4566751340412,1759.6104757406513,0.0406280029587684,0.0292132271130853,0
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,1652054399999,2498365159.9945807,1301451,32350.03935,1115547715.9145272,0,-0.040425525317014155,0.0296302089125353,36860.23428571429,39306.13166666667,1925.0104869746576,1957.3928751418075,0.0398292709766803,0.0296302089125353,0
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,1652140799999,6166367111.275724,2564538,86538.962569,2781053306.4725456,0,-0.11640059462254393,0.0355200896384765,35653.25571428572,38883.543,3035.5137518706547,2484.814587905945,0.0534755704632148,0.0355200896384765,1
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,1652227199999,5179856929.47993,2470325,73691.196106,2307177624.541944,0,0.031280100517649734,0.0363421477935567,34694.42,38512.151333333335,3317.527542643876,2792.0462090939,0.0588808058644488,0.0363421477935567,0
