timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,daily_return,bnb_volatility,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_volatility_7,rolling_volatility_30
2023-10-22,214.2,218.4,213.6,217.8,291845.069,1698019199999,62866183.9462,117293,151833.733,32712482.0557,0,0.016806722689075793,0.011768334928990353,213.07142857142858,211.51333333333332,2.628506727982215,3.424025996248938,0.012974697077156244,0.011768334928990353
2023-10-23,217.8,231.0,216.9,228.5,841393.165,1698105599999,187556172.7312,277300,457375.196,101956079.6189,0,0.04912764003673087,0.014641067687489063,215.05714285714285,212.11333333333332,6.449252448373968,4.6115098382748565,0.02040982508433271,0.014641067687489063
2023-10-24,228.6,238.1,221.2,225.2,1011409.17,1698191999999,231896447.9067,349790,494759.77,113550721.1776,0,-0.01444201312910287,0.014783441343595946,217.02857142857144,212.67666666666665,7.209418442961609,5.132431253773665,0.020318031206937596,0.014783441343595946
2023-10-25,225.2,229.1,221.5,222.1,624789.777,1698278399999,140855130.8811,218394,281733.155,63558498.699,0,-0.013765541740674903,0.015050810412233495,218.72857142857143,213.08333333333334,6.717071357299133,5.382095690619835,0.021503759259175043,0.015050810412233495
2023-10-26,222.1,228.1,219.2,223.2,726200.668,1698364799999,162660929.0755,235180,348408.455,78070970.292,0,0.004952723998199016,0.01492255634790161,220.44285714285712,213.43666666666664,5.96457797972257,5.688493124104888,0.021498836027650587,0.01492255634790161
2023-10-27,223.2,231.6,219.9,224.1,970917.489,1698451199999,219332548.5696,299099,483222.573,109224748.3628,0,0.0040322580645162365,0.014902919509069775,222.15714285714284,213.84,4.772440725267474,6.0033668714400195,0.021505863106585033,0.014902919509069775
2023-10-28,224.2,228.4,224.1,225.7,347691.437,1698537599999,78745361.1092,140074,179854.796,40737896.3574,0,0.007139669790272141,0.014759403310533093,223.79999999999998,214.19666666666666,3.341656275960745,6.380654129980471,0.021492376456407912,0.014759403310533093
2023-10-29,225.7,228.1,223.6,227.1,269033.796,1698623999999,60824339.7271,130944,131676.357,29776486.397,0,0.006202924235711116,0.014780996890042978,225.12857142857143,214.5933333333333,2.2186439444810144,6.801213549589991,0.021113314587538713,0.014780996890042978
2023-10-30,227.1,229.2,224.6,228.0,397120.276,1698710399999,90262886.821,158941,195184.245,44370237.0703,0,0.003963011889035695,0.014758531196952085,225.05714285714288,215.04,2.0967094400969812,7.228277803183831,0.00951737108088904,0.014758531196952085
2023-10-31,228.0,229.3,223.9,226.2,465273.268,1698796799999,105313164.8925,185256,215309.293,48755602.7675,0,-0.007894736842105288,0.014600545426550258,225.2,215.3066666666667,2.1416504538948478,7.491647456280592,0.008110686189194801,0.014600545426550258
2023-11-01,226.3,229.5,222.3,227.9,578647.208,1698883199999,130526151.8536,215933,274736.253,62003959.5085,0,0.0075154730327144925,0.014244875557927927,226.02857142857144,215.75,1.8436506228266503,7.834087760197918,0.00530472406866746,0.014244875557927927
2023-11-02,228.0,233.7,227.5,231.9,829216.687,1698969599999,191104853.8685,265823,426094.541,98213202.6697,0,0.0175515577007459,0.01444826465214999,227.27142857142857,216.36333333333332,2.451335884584019,8.354824471766184,0.007487994315721112,0.01444826465214999
2023-11-03,231.9,232.4,225.6,230.2,501371.786,1699055999999,114768431.2497,235911,240908.126,55162306.2058,0,-0.007330746011211753,0.014556681933874533,228.14285714285714,216.92333333333335,2.2082097898959545,8.705039496962565,0.008948758754806371,0.014556681933874533
2023-11-04,230.3,238.7,229.3,237.1,391480.947,1699142399999,91700260.481,187294,214391.95,50226161.6929,0,0.029973935708079935,0.015066124587621164,229.77142857142857,217.80666666666667,3.762850996126445,9.361068806252971,0.013393700632913404,0.015066124587621164
2023-11-05,237.2,245.5,236.1,244.0,613299.473,1699228799999,148461728.7971,317197,322985.524,78200009.6573,0,0.02910164487557987,0.015664472436488,232.18571428571428,218.82666666666665,6.317549253581733,10.466232511678019,0.015720826961966375,0.015664472436488
2023-11-06,244.0,256.1,241.5,255.1,844924.324,1699315199999,210620058.5931,345075,455485.862,113561831.6267,0,0.0454918032786884,0.01722867507998975,236.05714285714285,220.25333333333336,10.344862999392188,12.301968817291382,0.020106127310001116,0.01722867507998975
2023-11-07,255.1,255.6,242.1,246.2,865045.808,1699401599999,214554466.2946,299474,444129.476,110096774.4129,0,-0.03488827910623282,0.018718407052390622,238.91428571428574,221.41333333333333,9.921933375344004,13.055973222307465,0.02695268178024177,0.018718407052390622
2023-11-08,246.2,248.3,244.0,246.7,500403.192,1699487999999,123208657.9482,196425,263636.62,64919974.9874,0,0.002030869212022779,0.01774940329913106,241.6,222.77666666666664,8.939425783199782,13.497347972800103,0.027199907063610414,0.01774940329913106
2023-11-09,246.7,255.9,240.0,251.6,1320420.474,1699574399999,328534543.7581,485471,649017.01,161547072.769,0,0.019862180786380135,0.01787559220485546,244.41428571428568,224.21,8.465110468156892,14.204597361660662,0.027296541594043287,0.01787559220485546
2023-11-10,251.7,258.0,248.1,251.0,814936.218,1699660799999,205904335.778,317560,408837.114,103338973.974,0,-0.0023847376788552754,0.017700688125327383,247.3857142857143,225.69,5.908589389307149,14.61367687216802,0.026770674798601943,0.017700688125327383
2023-11-11,251.1,255.2,246.0,251.5,738756.911,1699747199999,185242581.1229,289654,362060.305,90812534.5674,0,0.0019920318725099584,0.01752955800073143,249.44285714285712,227.23666666666668,3.893951353427742,14.813402210750635,0.02584159590887244,0.01752955800073143
2023-11-12,251.6,252.0,244.5,247.4,637126.209,1699833599999,158268647.2047,240726,295420.252,73397742.0234,0,-0.016302186878727642,0.01803584955357346,249.92857142857142,228.61333333333332,3.262777081830584,14.700005473452746,0.02557691945694221,0.01803584955357346
2023-11-13,247.5,250.2,240.3,241.1,953917.532,1699919999999,234087272.3777,315939,454166.03,111475658.6737,0,-0.02546483427647539,0.01893397751237011,247.92857142857142,229.76666666666668,3.8095119047438843,14.255823573092048,0.01873105980979673,0.01893397751237011
2023-11-14,241.1,249.4,233.7,242.3,992864.124,1700006399999,241108612.3373,350365,487028.929,118309344.555,0,0.004977187888842938,0.018836728378962837,247.37142857142857,230.85333333333335,4.351135593426767,13.911809256225792,0.014797982996397873,0.018836728378962837
2023-11-15,242.3,254.5,242.1,253.7,911316.433,1700092799999,227361551.2316,298377,466531.623,116398204.3073,0,0.047049112670243476,0.020087762402877435,248.37142857142857,232.15666666666667,4.9361639241134085,14.16583270026702,0.023911346322470366,0.020087762402877435
2023-11-16,253.7,256.0,240.0,242.7,1090149.24,1700179199999,270933175.081,330942,525561.354,130691382.1657,0,-0.04335829720141904,0.021704857633020335,247.1,233.2,5.109142132818155,13.73030878423152,0.028524741785735698,0.021704857633020335
2023-11-17,242.7,245.9,238.3,244.9,757117.698,1700265599999,184229112.2533,252405,382094.29,93000809.1881,0,0.0090646889163577,0.02162529697210569,246.22857142857143,234.35666666666665,4.84655007392391,13.176355085278088,0.029009424378990623,0.02162529697210569
2023-11-18,244.9,245.2,238.5,244.8,485737.217,1700351999999,118012503.5516,161972,240860.919,58522782.9086,0,-0.0004083299305839283,0.021650571263219592,245.27142857142857,235.47666666666666,4.257821933694714,12.553435670223399,0.028952658649901347,0.021650571263219592
2023-11-19,244.8,246.9,241.8,246.4,379101.104,1700438399999,92591222.5672,140883,190090.822,46435035.3789,0,0.006535947712418277,0.021651303558174774,245.1285714285714,236.62,4.190749449965378,11.895678728588528,0.028552516727456588,0.021651303558174774
2023-11-20,246.5,268.4,238.6,253.1,1523794.58,1700524799999,385938132.7184,541413,765111.195,193813337.6285,0,0.027191558441558294,0.022007023125288946,246.84285714285716,237.91666666666666,4.6924965433687875,11.480420613865368,0.027720150639911442,0.022007023125288946
2023-11-21,253.1,271.9,224.0,225.5,4050392.778,1700611199999,1011993817.7675,1330065,1969967.5,492994985.2965,0,-0.10904780719083362,0.030279483856199326,244.44285714285715,238.17333333333332,9.369072729439551,11.094762148258848,0.05209431125725479,0.030279483856199326
2023-11-22,225.5,238.5,224.6,236.1,1791363.245,1700697599999,417655559.5203,450957,901861.731,210342377.4722,0,0.047006651884700545,0.030166989795007905,241.92857142857142,238.42666666666668,8.816029772657586,10.952119408599891,0.05208669965368328,0.030166989795007905
2023-11-23,236.2,239.2,230.2,233.8,718114.377,1700783999999,168197253.3751,212606,363116.189,85053853.1119,0,-0.009741634900465868,0.03009321078550673,240.65714285714284,238.71333333333334,9.313942441819563,10.703712966273358,0.049894743937961915,0.03009321078550673
2023-11-24,233.8,236.7,231.6,232.7,616904.315,1700870399999,144657214.7094,194380,306527.044,71899705.963,0,-0.0047048759623611325,0.029977872646570897,238.91428571428574,239.06666666666666,9.52670432196251,10.303877185674908,0.04955490918698233,0.029977872646570897
2023-11-25,232.8,235.7,232.1,234.4,313338.264,1700956799999,73311189.6661,131778,164247.33,38430673.0236,0,0.007305543618392862,0.029988929700173386,237.42857142857142,239.44,9.263137388904378,9.904321592461402,0.049789523034998256,0.029988929700173386
2023-11-26,234.5,234.5,227.9,231.7,437624.722,1701043199999,101501869.2893,164960,202363.838,46951378.3434,0,-0.011518771331058053,0.03008829489439834,235.32857142857142,239.6933333333333,8.527350953591522,9.590653975520208,0.04955549620618861,0.03008829489439834
2023-11-27,231.8,232.9,222.5,227.2,831147.034,1701129599999,188795151.7685,240758,398758.925,90571903.8631,0,-0.019421665947345734,0.030308548777170007,231.6285714285714,239.74333333333334,3.8883219541405842,9.518826475530743,0.0471686049680407,0.030308548777170007
2023-11-28,227.3,231.7,224.3,229.6,547422.862,1701215999999,124990569.2474,180702,282766.206,64567685.3371,0,0.010563380281690238,0.030346388315244045,232.21428571428572,239.82666666666668,3.0240307380656595,9.41469626419924,0.022163189130749973,0.030346388315244045
2023-11-29,229.6,231.2,226.1,227.3,416529.001,1701302399999,95227304.2401,143396,206209.457,47150899.7085,0,-0.010017421602787402,0.03040380735602616,230.95714285714286,239.80333333333334,2.968084198523997,9.445834087532772,0.010731188207568276,0.03040380735602616
2023-11-30,227.3,229.2,225.9,227.6,360874.419,1701388799999,82134829.4554,133792,191855.829,43674223.6113,0,0.0013198416190056683,0.030364082315288074,230.07142857142858,239.85,2.9027080951618762,9.379535684412797,0.01079306344372332,0.030364082315288074
2023-12-01,227.6,230.0,227.0,228.5,425879.275,1701475199999,97377363.7116,132047,213403.805,48795583.8125,0,0.003954305799648505,0.030343330634167904,229.47142857142856,239.87,2.695498893659258,9.35378035323432,0.011159661955815012,0.030343330634167904
2023-12-02,228.5,230.1,224.8,229.0,456196.933,1701561599999,104181500.1925,157045,226488.371,51736447.8712,0,0.002188183807439792,0.030175610397793835,228.7,239.77333333333337,1.6000000000012375,9.453440655649441,0.01055823064982136,0.030175610397793835
2023-12-03,229.1,231.9,225.9,228.1,594689.614,1701647999999,135571793.4611,192981,284960.322,64988510.2669,0,-0.003930131004366788,0.030153370009357555,228.1857142857143,239.70333333333332,0.900793301169881,9.534202797743836,0.00994246409874829,0.030153370009357555
2023-12-04,228.1,237.4,224.8,233.5,1475825.971,1701734399999,340713237.4163,398485,762901.097,176199949.9779,0,0.023673827268741787,0.029959796384657202,229.08571428571426,239.58333333333334,2.1003401085139832,9.590587459383944,0.01080101657110822,0.029959796384657202
2023-12-05,233.5,234.9,227.9,231.2,861796.38,1701820799999,199321079.6331,296404,423860.087,98045091.1708,0,-0.00985010706638123,0.029492695950702936,229.31428571428572,239.15666666666667,2.247538335920552,9.67170360250526,0.011458204267823062,0.029492695950702936
2023-12-06,231.3,234.8,228.6,229.4,858794.132,1701907199999,198533925.8919,304002,429552.893,99325514.6611,0,-0.007785467128027634,0.02814753027535667,229.6142857142857,238.3,2.0667434701560157,9.343446901438488,0.011125166687147263,0.02814753027535667
2023-12-07,229.5,234.8,228.3,232.6,793571.247,1701993599999,183986311.039,256861,396748.042,92032449.9493,0,0.013949433304272008,0.027655838240353545,230.32857142857142,237.84666666666666,2.1179504918005536,9.276619975018917,0.012097792550220076,0.027655838240353545
2023-12-08,232.6,240.0,232.2,238.9,764638.52,1702079999999,179932210.9931,257312,392759.324,92443782.2475,0,0.02708512467755808,0.028140465558237255,231.81428571428572,237.58666666666667,3.6875595233296363,9.12804444567944,0.015127004741397627,0.028140465558237255
2023-12-09,238.8,245.5,236.3,237.7,838098.223,1702166399999,202267145.4988,294258,422571.252,101991167.3731,0,-0.005023022185014714,0.027879809537030228,233.05714285714288,237.12333333333333,4.031069809557703,8.73659301279765,0.01570227506230755,0.027879809537030228
2023-12-10,237.8,241.4,236.8,239.8,433591.534,1702252799999,103874632.9652,175456,218613.255,52385567.8558,0,0.008834665544804388,0.027942757359203256,234.72857142857146,236.75,4.058618108714424,8.35409253413953,0.015163944457377574,0.027942757359203256
2023-12-11,239.8,248.2,228.0,246.4,2010717.772,1702339199999,481507074.9227,580215,1015231.382,243359670.6632,0,0.02752293577981657,0.028425717006731067,236.57142857142858,236.57999999999998,5.91289953849924,8.091349147977924,0.015909413916145483,0.028425717006731067
2023-12-12,246.4,257.3,245.5,254.6,1877670.629,1702425599999,474066909.6198,551262,950699.862,240131842.8647,0,0.03327922077922074,0.028899367057488405,239.91428571428574,236.82000000000002,8.443227773671534,8.518839163269575,0.016273399236617282,0.028899367057488405
2023-12-13,254.6,255.9,244.1,252.0,1149182.339,1702511999999,287346449.3793,366113,568589.168,142190537.3935,0,-0.01021209740769835,0.028542877265439786,243.14285714285714,237.18333333333334,8.06512185129234,8.930192233839856,0.016830646348209483,0.028542877265439786
2023-12-14,252.1,254.0,247.7,253.3,818946.787,1702598399999,205663878.7038,272248,408807.8,102683981.0496,0,0.00515873015873014,0.02854357518321435,246.1,237.55,7.3152808102858,9.362866861280756,0.0171284888230343,0.02854357518321435
2023-12-15,253.2,253.4,242.6,244.9,655654.892,1702684799999,162781619.0281,257518,302836.845,75226455.1885,0,-0.033162258191867355,0.027917361425839882,246.95714285714286,237.25666666666666,6.652532636236573,8.969014989677397,0.022728042335261562,0.027917361425839882
2023-12-16,244.9,248.4,242.7,244.4,444080.33,1702771199999,109276324.5659,193517,215235.724,52962457.1007,0,-0.0020416496529195305,0.026738954165654347,247.91428571428568,237.31333333333333,5.476747383690797,9.009869428933872,0.022563114155111003,0.026738954165654347
2023-12-17,244.4,244.5,238.8,238.8,464957.446,1702857599999,112451147.5021,209731,213837.191,51734063.1358,0,-0.022913256955810146,0.02702541685745269,247.77142857142857,237.11,5.730827248520327,8.90092401247547,0.024576539257665803,0.02702541685745269
2023-12-18,238.9,241.7,232.0,241.7,876189.244,1702943999999,207558062.952,305327,433973.887,102811874.9011,0,0.012144053601339966,0.02712345424583306,247.09999999999997,237.00666666666666,6.176298783791865,8.826251335854792,0.02224788389848036,0.02712345424583306
2023-12-19,241.7,254.8,241.3,252.9,1569167.394,1703030399999,392788601.6509,489304,809183.949,202597360.2492,0,0.04633843607778254,0.02840039561618568,246.85714285714286,237.22333333333333,5.85743320999276,9.13902897329432,0.025985282677605314,0.02840039561618568
2023-12-20,252.8,261.9,250.1,260.3,1116951.002,1703116799999,286414435.3106,354980,560070.047,143622371.5864,0,0.02926057730328191,0.02846794197435584,248.04285714285714,237.46333333333334,7.6406494363716275,9.650566655985008,0.027789658368447972,0.02846794197435584
2023-12-21,260.4,274.9,256.2,272.1,1286767.653,1703203199999,344882938.8172,448177,646712.034,173375537.775,0,0.04533230887437578,0.020726087776548576,250.72857142857146,239.01666666666668,11.908640320612449,11.272581423703434,0.0317074469521615,0.020726087776548576
2023-12-22,272.1,276.5,264.9,271.1,967819.921,1703289599999,261603644.0307,362492,478736.599,129487216.9621,0,-0.00367511944138188,0.019327758003994826,254.47142857142856,240.18333333333334,13.746843793602817,12.683224960643876,0.026426678585056027,0.019327758003994826
2023-12-23,271.1,272.0,265.6,271.0,408213.412,1703375999999,109797737.1071,207044,199755.849,53735662.5251,0,-0.0003688675765400884,0.019159663731265583,258.2714285714286,241.42333333333332,14.168828966633624,13.806362434695176,0.026254731825387095,0.019159663731265583
2023-12-24,271.0,272.9,261.9,264.5,572645.135,1703462399999,153772670.7267,285531,274447.876,73726007.9595,0,-0.023985239852398532,0.01981246616153456,261.9428571428571,242.48333333333332,11.327232251357437,14.324540874470259,0.026515648936504942,0.01981246616153456
2023-12-25,264.4,268.2,261.5,266.9,469743.423,1703548799999,124678355.3422,255423,237721.237,63107533.9666,0,0.009073724007561346,0.019823828868074083,265.54285714285714,243.56666666666666,6.999013535934305,14.909157873795175,0.026596164913535936,0.019823828868074083
2023-12-26,266.8,303.2,264.0,297.7,2356245.345,1703635199999,677051118.3951,891624,1200526.832,344891185.4636,0,0.11539902585237916,0.02809776691822748,271.9428571428571,245.76666666666668,12.120486396023484,17.705061293378815,0.04604406728427505,0.02809776691822748
2023-12-27,297.7,324.4,285.1,324.1,2126454.61,1703721599999,645877189.4539,724654,1098849.743,333911748.1211,0,0.08867987907289221,0.03112781333139205,281.0571428571429,248.99666666666664,21.926989240268615,22.413827064518983,0.05215397375230379,0.03112781333139205
2023-12-28,324.0,338.3,320.0,322.6,2249136.219,1703807999999,737870670.9829,742279,1130946.383,371085068.5641,0,-0.004628201172477642,0.03128123453078493,288.2714285714286,252.0966666666667,26.350250744266397,25.812272987507562,0.05357186636595254,0.03128123453078493
2023-12-29,322.6,325.6,307.0,313.7,1407022.74,1703894399999,444941733.1464,501778,685666.098,216869490.4733,0,-0.027588344699318146,0.03186392396306223,294.35714285714283,254.97666666666666,26.641187232232227,27.701110189794385,0.056448788135582045,0.03186392396306223
2023-12-30,313.7,320.8,312.2,317.1,561853.413,1703980799999,177942240.5332,255800,282265.078,89420731.2861,0,0.010838380618425347,0.031808795417890064,300.9428571428571,257.96,25.58188533206363,29.417337135402576,0.05585218397940977,0.031808795417890064
2023-12-31,317.0,325.5,307.4,311.8,667097.557,1704067199999,212735142.2708,291013,329561.065,105164615.0165,0,-0.01671397035635447,0.03220117163110654,307.7,260.7366666666666,19.986578830138164,30.45379182928809,0.05487064744672646,0.03220117163110654
2024-01-01,311.9,316.0,307.0,313.5,619455.158,1704153599999,192732706.8128,261880,312400.892,97214140.2231,0,0.005452212957023805,0.03217623969940538,314.35714285714283,263.55333333333334,8.713563592249862,31.312834576183093,0.055062670948349844,0.03217623969940538
2024-01-02,313.5,321.3,305.8,312.2,937764.737,1704239999999,295174406.4809,344903,471173.263,148344765.2339,0,-0.00414673046252001,0.03217973060559933,316.42857142857144,266.3566666666667,5.045035277614251,31.79032257142742,0.038091351326183236,0.03217973060559933
2024-01-03,312.3,334.3,293.6,315.8,2132158.122,1704326399999,676220588.2609,799701,1070778.977,339887095.8676,0,0.011531069827034113,0.03209103426490788,315.24285714285713,269.1,3.750936391024954,32.40233069522568,0.014538060615876454,0.03209103426490788
2024-01-04,315.9,324.3,310.9,323.7,1133774.957,1704412799999,361837483.3215,418424,589998.906,188350930.1773,0,0.02501583280557318,0.031956212964722994,315.40000000000003,272.18333333333334,4.11582312545029,33.06574520175119,0.018077943792150997,0.031956212964722994
2024-01-05,323.6,327.3,308.6,317.5,1157056.276,1704499199999,368222963.7918,388664,559873.425,178251922.3723,0,-0.019153537225826356,0.032261853189543666,315.9428571428571,275.12,4.104817146903754,33.04721178702611,0.016051344179147883,0.032261853189543666
2024-01-06,317.6,317.6,300.2,307.5,909358.183,1704585599999,278569949.9934,329261,421363.67,129040715.7017,0,-0.03149606299212604,0.033190435958287086,314.57142857142856,277.6166666666667,5.1295595281049735,32.54966585276172,0.019661639960095373,0.033190435958287086
2024-01-07,307.6,310.0,300.0,302.4,498367.089,1704671999999,152361829.1541,206206,242009.588,74016497.5836,0,-0.016585365853658662,0.03336617030541544,313.2285714285714,279.73333333333335,6.900655593422956,32.00526178004487,0.019648070606952107,0.03336617030541544
2024-01-08,302.5,308.1,290.0,303.7,984590.842,1704758399999,295303747.6348,351442,477182.073,143133820.6223,0,0.004298941798941858,0.03328009596489622,311.8285714285715,281.93333333333334,7.775112922162174,31.276391154961697,0.01955830004100412,0.03328009596489622
2024-01-09,303.6,306.8,295.7,301.1,1401490.155,1704844799999,422526207.0798,423666,716638.006,216123361.9907,0,-0.008561080013170796,0.033429176787426344,310.24285714285713,283.9766666666667,8.756684521525047,30.419511471437612,0.019621257247602258,0.033429176787426344
2024-01-10,301.1,310.0,288.8,305.8,1032565.477,1704931199999,308162176.0144,366664,522038.784,155900208.6422,0,0.015609432082364538,0.03326127735934648,308.8142857142857,285.95666666666665,8.511253055303984,29.81650414686864,0.020244343495014902,0.03326127735934648
2024-01-11,305.7,316.8,301.4,308.2,1179601.543,1705017599999,365379468.0055,410105,597028.446,184955724.591,0,0.007848266841072427,0.032910135156929726,306.59999999999997,287.7433333333334,5.463820397242817,29.476731715773422,0.01683881177182853,0.032910135156929726
2024-01-12,308.2,313.0,289.1,296.6,1003340.774,1705103999999,306490270.7949,353574,474977.834,145172579.0755,0,-0.037637897469175785,0.03377129064067442,303.61428571428576,289.2300000000001,4.0395662190498935,28.727016600382036,0.020201108456111703,0.03377129064067442
2024-01-13,296.7,303.1,290.8,302.2,436784.239,1705190399999,130482656.592,186167,224230.592,67000300.4416,0,0.018880647336479983,0.03385264625677397,302.85714285714283,290.85999999999996,3.6696308364990204,27.996029275102888,0.020033057736237852,0.03385264625677397
2024-01-14,302.2,306.7,298.7,299.5,393054.947,1705276799999,119385412.0975,193008,196080.583,59580825.1694,0,-0.00893448047650558,0.03315728855246613,302.4428571428571,292.68,3.88709709288538,26.647447959581882,0.019320220996231596,0.03315728855246613
2024-01-15,299.4,320.6,299.4,317.5,1704540.89,1705363199999,538168739.2421,507633,887606.757,280192675.3126,0,0.06010016694490816,0.03447227443142281,304.4142857142857,295.1166666666667,6.93527903101877,25.393090063804937,0.03034195596979558,0.03447227443142281
2024-01-16,317.6,319.4,313.0,315.2,951149.445,1705449599999,301098425.262,285324,457692.814,144902769.228,0,-0.007244094488188968,0.034083664392406204,306.42857142857144,297.6633333333333,7.805279043850612,23.29471574433133,0.03023503146694167,0.034083664392406204
2024-01-17,315.1,316.3,306.8,309.4,1071343.496,1705535999999,334015672.2177,303286,494017.993,154031037.3089,0,-0.01840101522842641,0.0344664250031751,306.9428571428571,299.92,7.875247539570815,20.835768317470613,0.031323885794686306,0.0344664250031751
