timestamp,btc_volatility
2022-07-09,0.04602747406998918
2022-07-10,0.04602690858482421
2022-07-11,0.046368626683033404
2022-07-12,0.04540870413744552
2022-07-13,0.03751670808311991
2022-07-14,0.037614493578836165
2022-07-15,0.03747545660750875
2022-07-16,0.033073112480187065
2022-07-17,0.03328295070938794
2022-07-18,0.033142184338883426
2022-07-19,0.030518408837608174
2022-07-20,0.03058793011990944
2022-07-21,0.030613709746724185
2022-07-22,0.03005271169881667
2022-07-23,0.02853788154372346
2022-07-24,0.028536572487680982
2022-07-25,0.030403797649117954
2022-07-26,0.030144761417472302
2022-07-27,0.03326794377789527
2022-07-28,0.033479568860586784
2022-07-29,0.033422077288878076
2022-07-30,0.03337358549417589
2022-07-31,0.032787630024163406
2022-08-01,0.03278496624633739
2022-08-02,0.032961291894515306
