timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,daily_return,rune_volatility,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_volatility_7,rolling_volatility_30,btc_volatility,ftt_volatility
2022-10-12,1.512,1.537,1.486,1.509,2218125.2,1665619199999,3358171.587,15700,963855.4,1459442.459,0,-0.0026437541308658163,0.03602048927990199,1.560142857142857,1.6187333333333334,0.04716788657348743,0.08132180999958838,0.025222517544897103,0.03602048927990199,0.0265164623378519,0.0279581621135782
2022-10-13,1.509,1.51,1.368,1.483,7705032.7,1665705599999,11096298.0727,45097,3440646.9,4954802.6876,0,-0.01722995361166324,0.032861534539055395,1.5398571428571428,1.6088999999999998,0.04511625195509969,0.07920743173073636,0.024708503241854946,0.032861534539055395,0.01977580840642,0.0230366785686799
2022-10-14,1.482,1.542,1.439,1.459,3866178.3,1665791999999,5783327.3541,24156,1746371.9,2613924.9589,0,-0.01618341200269724,0.03272787351902691,1.5212857142857141,1.5975000000000001,0.048168849843419986,0.07511129673059619,0.024429804217973722,0.03272787351902691,0.019830149612513,0.0229314848126865
2022-10-15,1.458,1.468,1.424,1.435,2045036.7,1665878399999,2964720.0423,13453,955179.4,1384873.0658,0,-0.016449623029472282,0.03166679258619278,1.5037142857142858,1.5884,0.05455490899303144,0.07775319042129138,0.024297172600699992,0.03166679258619278,0.0193093900901332,0.0206566145642003
2022-10-16,1.434,1.494,1.433,1.478,2194999.0,1665964799999,3214646.8729,12999,1003780.9,1469075.138,0,0.02996515679442502,0.03220541406146497,1.4855714285714285,1.5801666666666667,0.03150585735413178,0.07584379743390582,0.02423967408875588,0.03220541406146497,0.0193849741406894,0.0209858622176759
2022-10-17,1.478,1.559,1.464,1.547,4460461.3,1666051199999,6784092.2835,24225,2090289.6,3178631.7673,0,0.04668470906630584,0.03246260680843956,1.489142857142857,1.5718333333333334,0.03722198531078158,0.06400866500249974,0.02549907767784594,0.03246260680843956,0.0193627889122874,0.0208142963854231
2022-10-18,1.547,1.558,1.469,1.504,4455015.0,1666137599999,6743015.6991,25688,1815878.2,2748715.7022,0,-0.02779573367808652,0.02905837007993982,1.487857142857143,1.5671666666666666,0.03640708983805271,0.06366836671016593,0.027941675010977923,0.02905837007993982,0.01839916515202,0.019305463961434
2022-10-19,1.505,1.509,1.427,1.442,4546752.4,1666223999999,6685657.0772,21885,2113937.9,3105003.934,0,-0.04122340425531923,0.02944955182760963,1.4782857142857144,1.5591333333333333,0.038659687383258645,0.0637531518265256,0.03194764973022036,0.02944955182760963,0.0184581570570125,0.019928697231255
2022-10-20,1.441,1.483,1.416,1.429,3378960.7,1666310399999,4909354.29,20725,1488278.1,2160977.0275,0,-0.009015256588072007,0.028461068849152702,1.4705714285714286,1.5532000000000001,0.04273506422465726,0.06732750629162057,0.03161697541060064,0.028461068849152702,0.0173740703360174,0.0189646017671526
2022-10-21,1.429,1.444,1.373,1.432,3972566.2,1666396799999,5613785.8106,25295,1727355.8,2438539.5467,0,0.0020993701889433503,0.02792442994813549,1.4667142857142856,1.5491333333333333,0.045106223834093025,0.07086886059687134,0.03127898071103975,0.02792442994813549,0.0168803157920134,0.0183312388010882
2022-10-22,1.432,1.445,1.413,1.436,1697792.2,1666483199999,2427915.6251,10643,707236.7,1011878.2426,0,0.0027932960893854997,0.025692331221172423,1.4668571428571429,1.5423,0.0449904751824509,0.07158508320824225,0.03066233061897762,0.025692331221172423,0.0140555822560818,0.0162942621372429
2022-10-23,1.436,1.49,1.413,1.484,2580516.1,1666569599999,3735156.8584,16111,1178149.5,1706183.1706,0,0.03342618384401108,0.026551526551291157,1.4677142857142857,1.5368,0.04529427589189721,0.06941002610673665,0.03123910460863745,0.026551526551291157,0.0144449609197842,0.0169599248332574
2022-10-24,1.484,1.49,1.427,1.442,3577332.4,1666655999999,5183583.0752,21121,1526658.8,2211189.2452,0,-0.028301886792452824,0.026871486700353886,1.4527142857142856,1.5307,0.02918169680761076,0.06943275089287228,0.025241675214943096,0.026871486700353886,0.0141738256650981,0.0171189212976285
2022-10-25,1.442,1.545,1.435,1.501,5431551.5,1666742399999,8089966.4105,34106,2408051.1,3589180.0028,0,0.040915395284327305,0.027790014962308218,1.4522857142857144,1.5278333333333332,0.028312036814247727,0.06880060311149662,0.02995875263427608,0.027790014962308218,0.0157104194565309,0.0191057961139258
2022-10-26,1.502,1.564,1.494,1.539,6103737.8,1666828799999,9372818.0691,39504,2727504.8,4192409.8008,0,0.025316455696202667,0.028168933115468645,1.4661428571428572,1.5258,0.04258101521972824,0.06748302468539466,0.02476899709689362,0.028168933115468645,0.0163827222679674,0.0192921345546857
2022-10-27,1.539,1.605,1.501,1.504,8076138.6,1666915199999,12565814.4679,50341,3432531.2,5341506.729,0,-0.022742040285899878,0.028222615087691826,1.4768571428571426,1.5237,0.04108701567579126,0.06713606872715933,0.026937312745750223,0.028222615087691826,0.0169424941773066,0.0189871927883294
2022-10-28,1.504,1.578,1.48,1.563,5501340.2,1667001599999,8392360.5407,37649,2643881.1,4037502.3873,0,0.039228723404255206,0.029161455995631635,1.4955714285714286,1.5236333333333332,0.046700667885504775,0.06709462352340206,0.029222241754663772,0.029161455995631635,0.0168611086648046,0.0190412624077647
2022-10-29,1.563,1.624,1.555,1.571,6546033.4,1667087999999,10395820.2791,40220,3117233.2,4952187.6745,0,0.0051183621241202015,0.029116804402868277,1.514857142857143,1.5232999999999999,0.04586730342857903,0.06682408712948937,0.02910054219491405,0.029116804402868277,0.0168829106023683,0.0195626600628086
2022-10-30,1.572,1.619,1.537,1.555,5143233.9,1667174399999,8111041.0189,33742,2252847.2,3553564.3265,0,-0.010184595798854224,0.029150081468648642,1.5250000000000001,1.5228,0.045756602437970306,0.06651802970520097,0.02873465597144758,0.029150081468648642,0.0168858753959802,0.019584971131293
2022-10-31,1.556,1.606,1.541,1.577,5422840.1,1667260799999,8505521.6719,33360,2434178.7,3817284.592,0,0.014147909967845651,0.029070818557734624,1.5442857142857143,1.5239333333333334,0.03101996285036268,0.0671606069540524,0.02414289291075898,0.029070818557734624,0.0169008193414461,0.0197872172481039
2022-11-01,1.577,1.61,1.559,1.563,4698729.8,1667347199999,7445936.7591,29346,2246129.7,3561088.7471,0,-0.00887761572606216,0.02862084562907888,1.5531428571428572,1.5260333333333334,0.02483565025944153,0.06737106886149397,0.0218091292244963,0.02862084562907888,0.0166616652323408,0.0197727024066963
2022-11-02,1.564,1.564,1.449,1.476,7393904.7,1667433599999,11143852.9388,42276,3498083.4,5279077.702,0,-0.05566218809980805,0.027756559280069672,1.544142857142857,1.5218999999999998,0.03848128796973029,0.06647444414312811,0.02985047101874459,0.027756559280069672,0.0161619928219057,0.0200789419647987
2022-11-03,1.475,1.528,1.468,1.495,5632667.0,1667519999999,8477508.9774,33868,2713403.5,4083559.9431,0,0.01287262872628725,0.02726611667336504,1.542857142857143,1.5168333333333335,0.0401597998477247,0.062270313585390875,0.029467965172077983,0.02726611667336504,0.0147494604303731,0.0204818953046767
2022-11-04,1.495,1.665,1.494,1.662,9053463.8,1667606399999,14376989.9976,53856,4663425.4,7405343.4037,0,0.11170568561872907,0.034290906534900606,1.557,1.5166,0.060643768572429896,0.06169088682488935,0.05077487678622751,0.034290906534900606,0.0169256101313875,0.0219635951496227
2022-11-05,1.662,1.722,1.64,1.665,8414267.0,1667692799999,14113259.9227,42320,4242896.9,7126436.8632,0,0.0018050541516245744,0.033915964164148577,1.5704285714285713,1.5179333333333331,0.07333906903976085,0.06448358964367028,0.05084200077118082,0.033915964164148577,0.0168095162080027,0.0241083371057186
2022-11-06,1.665,1.73,1.606,1.608,7023811.6,1667779199999,11715610.0308,40804,3382960.0,5648927.4285,0,-0.03423423423423422,0.03427452391557479,1.5779999999999998,1.5185666666666668,0.07421140972473902,0.06529386269586947,0.05314644089953225,0.03427452391557479,0.0166673562230259,0.027752987679242
2022-11-07,1.608,1.686,1.574,1.623,8065189.3,1667865599999,13134449.6858,48610,3574603.3,5826828.2816,0,0.009328358208955168,0.034084742397264084,1.5845714285714287,1.5207333333333333,0.07612020568998396,0.06768228685574179,0.053053906599282455,0.034084742397264084,0.0169088143069002,0.0276811789565252
2022-11-08,1.623,1.64,1.254,1.364,19531729.8,1667951999999,28479730.5039,126362,9596733.1,13980953.437,0,-0.15958102279728892,0.044633909439129336,1.556142857142857,1.5127,0.11350099642944089,0.07152870173862878,0.08228158733661678,0.044633909439129336,0.0250705988549521,0.1393809985527401
2022-11-09,1.365,1.376,1.003,1.032,19861213.3,1668038399999,24059929.2616,123934,9848461.1,11936191.0692,0,-0.2434017595307918,0.06198650084266958,1.4927142857142857,1.4963666666666666,0.23001283608073828,0.11316100319314103,0.11946418712240629,0.06198650084266958,0.0357957465009436,0.1727499141887463
2022-11-10,1.032,1.393,1.019,1.228,15635516.6,1668124799999,17888076.9433,86242,8633395.0,9895875.7622,0,0.18992248062015493,0.07201894678791922,1.4545714285714286,1.4868666666666668,0.2507720459852312,0.12323141486323734,0.14849733495263748,0.07201894678791922,0.0411244793159158,0.2035332032436373
2022-11-11,1.228,1.235,1.106,1.156,7123617.9,1668211199999,8329484.8932,42632,3464204.7,4046096.615,0,-0.05863192182410426,0.07269749697447139,1.3822857142857143,1.4751,0.2539230292074838,0.13711594640529817,0.13727486047006063,0.07269749697447139,0.0414237641158921,0.2076690108814905
2022-11-12,1.156,1.159,1.096,1.112,3116938.9,1668297599999,3487348.881,20244,1411378.6,1578290.7275,0,-0.03806228373702403,0.07290628274661605,1.3032857142857142,1.4627333333333334,0.23674931487807527,0.15227174740401178,0.1359698836883596,0.07290628274661605,0.0413886387231464,0.2094269199523241
2022-11-13,1.112,1.158,1.09,1.131,6477820.1,1668383999999,7320367.5865,37494,3021460.0,3415823.8325,0,0.017086330935251803,0.07301212098947825,1.2351428571428573,1.4517999999999998,0.20026185239283467,0.1638818750366164,0.13818929635517,0.07301212098947825,0.0416230249484375,0.2141430372972494
2022-11-14,1.131,1.221,1.071,1.193,8909656.9,1668470399999,10235444.9745,56725,4246830.6,4883974.1631,0,0.05481874447391699,0.07380625474330187,1.173714285714286,1.4437333333333335,0.10452864724676263,0.17055728804641282,0.14194058649664282,0.07380625474330187,0.0418188631991605,0.2142383426888806
2022-11-15,1.194,1.326,1.184,1.233,8542485.6,1668556799999,10509585.4031,47474,4112208.6,5069254.9202,0,0.03352891869237218,0.07386456866008398,1.1549999999999998,1.4355666666666667,0.07119456908126295,0.17467579492686797,0.13186905419586456,0.07386456866008398,0.0419142125630974,0.2138243776195527
2022-11-16,1.233,1.252,1.173,1.196,4479890.2,1668643199999,5411658.547,28712,1996162.9,2410926.3656,0,-0.030008110300081214,0.0734031643536675,1.1784285714285712,1.4238666666666664,0.046764862674367115,0.1786641490644372,0.08388011296953224,0.0734031643536675,0.0418100422702937,0.0
2022-11-17,1.196,1.207,1.163,1.19,3272933.3,1668729599999,3885686.6328,20285,1490493.8,1770493.941,0,-0.0050167224080267525,0.0732853708018985,1.173,1.4134,0.042015870017570414,0.18295384758137087,0.041098700750089055,0.0732853708018985,0.0418037913715828,0.0
2022-11-18,1.19,1.218,1.185,1.199,2173907.6,1668815999999,2611174.537,13352,1073587.9,1288938.0923,0,0.007563025210084229,0.07299519959724204,1.179142857142857,1.4053,0.04225883959374127,0.18697891269633413,0.03322969032262371,0.07299519959724204,0.0417927970269653,0.0
2022-11-19,1.198,1.239,1.173,1.225,2666517.7,1668902399999,3216197.7532,13024,1393318.3,1679947.0503,0,0.021684737281067568,0.07312885646847934,1.1952857142857145,1.3984999999999999,0.032877116082539494,0.1897758659849685,0.027250446906666104,0.07312885646847934,0.0417978485793302,0.0
2022-11-20,1.224,1.236,1.138,1.153,2971260.0,1668988799999,3536887.0124,17613,1386342.8,1648679.269,0,-0.05877551020408167,0.0738414321690335,1.1984285714285714,1.3892,0.026050317610713684,0.19484607541197277,0.03863512766206174,0.0738414321690335,0.0419372894035463,0.0
2022-11-21,1.153,1.157,1.084,1.108,5620338.7,1669075199999,6316379.7119,32665,2692116.8,3030363.3954,0,-0.03902862098872495,0.07409514963787608,1.1862857142857144,1.378266666666667,0.043180683512091936,0.2012274289477442,0.033798465371089395,0.07409514963787608,0.0421839694331488,0.0
2022-11-22,1.108,1.15,1.054,1.132,4079744.1,1669161599999,4491573.0922,22540,2039109.1,2248920.1529,0,0.02166064981949445,0.07391126864033572,1.1718571428571427,1.3665333333333334,0.04182275525527804,0.2050752146851511,0.03146783545109251,0.07391126864033572,0.0424019661952377,0.0
2022-11-23,1.132,1.182,1.122,1.18,3134855.6,1669247999999,3624251.4481,18781,1527066.2,1766280.7659,0,0.042402826855123754,0.07430820654599794,1.1695714285714285,1.3578000000000001,0.040705679959342426,0.20731708181863112,0.036020024639693074,0.07430820654599794,0.0426946364631134,0.0
2022-11-24,1.18,1.199,1.167,1.181,2739199.0,1669334399999,3238665.0251,15888,1158359.5,1369280.0068,0,0.0008474576271186862,0.07383468385393066,1.1682857142857144,1.3471333333333333,0.04009037409700897,0.20792650116100486,0.03598894330590116,0.07383468385393066,0.0419279120071784,0.0
2022-11-25,1.181,1.194,1.151,1.192,3015271.8,1669420799999,3538357.1932,13654,1202402.4,1411555.5505,0,0.009314140558848383,0.07366443332120146,1.1672857142857143,1.3355666666666666,0.039275583109248176,0.20653206870193003,0.036060513785201365,0.07366443332120146,0.0412475652634128,0.0
2022-11-26,1.192,1.228,1.18,1.188,2244772.3,1669507199999,2702720.7128,11446,982285.6,1183489.5221,0,-0.003355704697986628,0.07359482992345252,1.1620000000000001,1.3250333333333335,0.03203643758805538,0.2057020750458313,0.034737274148557123,0.07359482992345252,0.0411363014163861,0.0
2022-11-27,1.188,1.209,1.176,1.181,1629553.9,1669593599999,1950559.4745,9183,727158.8,870797.5873,0,-0.005892255892255838,0.07311803313455126,1.166,1.3123,0.03247049943153577,0.2022579694521243,0.025257600764466207,0.07311803313455126,0.0409597293083749,0.0
2022-11-28,1.182,1.189,1.132,1.169,3870778.5,1669679999999,4481085.9837,19999,1764642.2,2043790.0188,0,-0.010160880609652811,0.07308706415977521,1.1747142857142858,1.2989000000000002,0.020163616455672193,0.19779497396076023,0.018594882263201846,0.07308706415977521,0.0408442413882358,0.0
2022-11-29,1.17,1.247,1.153,1.228,3981727.6,1669766399999,4852744.2107,20031,2051359.2,2501977.1427,0,0.05047048759623607,0.07383316782166445,1.1884285714285716,1.288,0.018875532159007516,0.19212406192982096,0.0244367158234609,0.07383316782166445,0.0410329061357835,0.0
2022-11-30,1.228,1.3,1.227,1.293,4047602.8,1669852799999,5145687.4315,23543,1953867.9,2484979.4255,0,0.052931596091205124,0.07451729862663586,1.2045714285714286,1.2785333333333333,0.043161932080855454,0.1842275080237573,0.026830550350184276,0.07451729862663586,0.0420578485378699,0.0
2022-12-01,1.293,1.35,1.256,1.327,4465263.2,1669939199999,5788743.0336,21568,2471848.9,3207790.7593,0,0.026295436968290842,0.07471042486386632,1.2254285714285713,1.2706666666666668,0.0613266041857232,0.17653998928314182,0.026560943561657405,0.07471042486386632,0.0420614673933872,0.0
2022-12-02,1.327,1.38,1.311,1.38,5578187.6,1670025599999,7505381.4076,31062,2691347.6,3627191.69,0,0.03993971363978899,0.07440671786340802,1.2522857142857142,1.2674666666666667,0.08194655633544375,0.1735342027965374,0.02757050416810766,0.07440671786340802,0.0420665719949088,0.0
2022-12-03,1.38,1.407,1.32,1.325,3265236.7,1670111999999,4459994.434,15946,1371874.5,1874730.4604,0,-0.03985507246376807,0.07472890195327854,1.2718571428571426,1.2618,0.08037916100463774,0.16855213048091397,0.03538899971091207,0.07472890195327854,0.042064674649638,0.0
2022-12-04,1.326,1.383,1.324,1.377,3981289.5,1670198399999,5377001.9409,21176,2053091.2,2774759.5614,0,0.03924528301886787,0.07207927921339502,1.2998571428571428,1.2523000000000002,0.07754230796029654,0.15248383747025468,0.03478985741272348,0.07207927921339502,0.0410798680654307,0.0
2022-12-05,1.377,1.42,1.347,1.377,3543746.6,1670284799999,4907360.4885,18736,1671863.1,2316500.0772,0,0.0,0.07207538923513426,1.3295714285714286,1.2427,0.05586250126532991,0.13348799506916745,0.03337365626585305,0.07207538923513426,0.0410034830083445,0.0
2022-12-06,1.376,1.399,1.362,1.388,2668089.5,1670371199999,3689412.9386,14869,1247744.2,1725824.46,0,0.007988380537400142,0.07186916100680438,1.3524285714285715,1.2353666666666667,0.03688657001699916,0.11785540039513978,0.031604702219805124,0.07186916100680438,0.0410175835821834,0.0
2022-12-07,1.389,1.396,1.324,1.374,3345539.7,1670457599999,4576289.939,18461,1654091.0,2262590.2533,0,-0.010086455331411948,0.07184895122442111,1.3639999999999997,1.2270666666666665,0.026331223544174012,0.09643648377195588,0.028879836399353837,0.07184895122442111,0.0410154801990732,0.0
2022-12-08,1.375,1.439,1.357,1.428,3981849.2,1670543999999,5558789.4078,21301,2105771.4,2938783.4454,0,0.0393013100436681,0.0658127510740457,1.3784285714285713,1.2292,0.030082426447218424,0.10020441176879835,0.03054281939556992,0.0658127510740457,0.0373213884939175,0.0
2022-12-09,1.429,1.436,1.374,1.38,3790712.3,1670630399999,5332600.4449,19774,1830264.1,2577632.4266,0,-0.03361344537815125,0.047142506230986723,1.3784285714285716,1.2408,0.030082426447218424,0.09666914780803076,0.031536639795350124,0.047142506230986723,0.0264362702209176,0.0
2022-12-10,1.38,1.427,1.378,1.416,1695419.3,1670716799999,2385641.938,10328,834113.7,1173622.1187,0,0.026086956521739202,0.033055819116267544,1.3914285714285715,1.2470666666666665,0.021616792414362342,0.10176983271370048,0.027025057615467696,0.033055819116267544,0.0179742671251543,0.0
2022-12-11,1.415,1.429,1.376,1.379,1856899.5,1670803199999,2615226.5904,10601,900971.2,1270029.0446,0,-0.026129943502824826,0.03137864514496399,1.391714285714286,1.2545,0.02140649656618323,0.1030251894207057,0.02646228013074713,0.03137864514496399,0.0171019892680928,0.0
2022-12-12,1.379,1.395,1.353,1.39,2824225.1,1670889599999,3885998.8592,15177,1306629.5,1798410.101,0,0.00797679477882518,0.030235520277910637,1.3935714285714285,1.2637666666666665,0.020460182003564024,0.10226560527855097,0.026608173923254593,0.030235520277910637,0.0168992844842238,0.0
2022-12-13,1.391,1.433,1.336,1.418,4982511.7,1670975999999,6947570.4653,25159,2524456.7,3521710.838,0,0.020143884892086295,0.030272658353378567,1.397857142857143,1.2733333333333334,0.022169262289848543,0.1028397928260537,0.02747362942350226,0.030272658353378567,0.0169152395566159,0.0
2022-12-14,1.418,1.497,1.417,1.466,7089340.4,1671062399999,10372000.8196,29387,3902054.2,5710616.825,0,0.03385049365303239,0.029383649662527277,1.411,1.2824333333333333,0.031128764832544977,0.10746087767129474,0.02886719099514166,0.029383649662527277,0.0166844375329142,0.0
2022-12-15,1.467,1.489,1.435,1.45,4225159.4,1671148799999,6173494.3523,18558,2023490.5,2958371.031,0,-0.010914051841746208,0.029135497983121667,1.414142857142857,1.2896666666666665,0.03409999301773254,0.11125501409338576,0.026407984604725373,0.029135497983121667,0.0171824125776104,0.0
2022-12-16,1.451,1.482,1.304,1.319,6600789.3,1671235199999,9352232.6026,30155,3022630.1,4283043.5841,0,-0.09034482758620688,0.03345670468016637,1.4054285714285712,1.2937666666666667,0.048873500464146694,0.10994283258485538,0.04289305056106846,0.03345670468016637,0.0186957148747469,0.0
2022-12-17,1.319,1.332,1.275,1.307,3626737.0,1671321599999,4731318.088,17352,1803303.1,2350435.5369,0,-0.0090978013646702,0.03350213023506321,1.3898571428571427,1.2976666666666667,0.06084249767892054,0.10819628820624638,0.040556314416188254,0.03350213023506321,0.0187593447335711,0.0
2022-12-18,1.307,1.329,1.291,1.32,1536738.4,1671407999999,2008296.9416,9195,774261.6,1012010.8927,0,0.009946442234123998,0.03351447577762721,1.3814285714285712,1.3017,0.06642754735513715,0.10663542466321119,0.04055281972933868,0.03351447577762721,0.0187654063725402,0.0
2022-12-19,1.32,1.354,1.296,1.299,3901147.3,1671494399999,5172165.0065,17892,1889930.3,2506169.6245,0,-0.015909090909090984,0.033524016010878774,1.3684285714285715,1.3041666666666667,0.07304532187360809,0.10565137312727224,0.04023436151531709,0.033524016010878774,0.0190552543112709,0.0
2022-12-20,1.299,1.374,1.288,1.36,3811660.8,1671580799999,5107538.9251,16931,1919622.8,2571905.8284,0,0.046959199384141836,0.032398127930588015,1.3601428571428573,1.3110666666666666,0.06969798794663658,0.10213950342996334,0.04451028745206404,0.032398127930588015,0.0191290091253365,0.0
2022-12-21,1.36,1.391,1.345,1.378,2747164.8,1671667199999,3761789.3886,11495,1322978.6,1810864.4869,0,0.013235294117647012,0.03127732155754787,1.3475714285714286,1.3200666666666665,0.05346917224861792,0.09529552340802351,0.0421237167776189,0.03127732155754787,0.0181866721956909,0.0
2022-12-22,1.376,1.389,1.336,1.388,2649100.5,1671753599999,3624905.0414,12363,1225895.9,1677581.1019,0,0.007256894049346929,0.031167170709035828,1.3387142857142857,1.3286,0.03593380156952641,0.0891370893043695,0.04247392392275275,0.031167170709035828,0.0175165689275109,0.0
2022-12-23,1.389,1.419,1.381,1.394,1967607.0,1671839999999,2758196.6844,10652,929158.8,1302465.0712,0,0.004322766570605152,0.030455325490581973,1.3494285714285714,1.3357333333333332,0.04002439732153841,0.08531601835825278,0.0201121732732118,0.030455325490581973,0.0170339318450937,0.0
2022-12-24,1.394,1.408,1.39,1.396,1103132.7,1671926399999,1544357.5772,6021,513267.7,718623.7719,0,0.0014347202295552641,0.030452071319199556,1.3621428571428569,1.3429,0.03840324887049922,0.08077954247678436,0.01897265448749264,0.030452071319199556,0.0170416898544284,0.0
2022-12-25,1.396,1.403,1.363,1.385,1375313.1,1672012799999,1900910.0046,7513,741081.8,1024559.6521,0,-0.007879656160458381,0.030550057379318592,1.3714285714285714,1.3493333333333333,0.03413628149470417,0.07588436453979958,0.020083275873741705,0.030550057379318592,0.0170139677814107,0.0
2022-12-26,1.386,1.392,1.365,1.389,1068706.2,1672099199999,1472318.6098,5956,558306.4,769213.5387,0,0.002888086642599319,0.030509087703968246,1.3842857142857141,1.3560333333333332,0.012229939843326303,0.06977623512705276,0.01760386600572125,0.030509087703968246,0.0170095572304513,0.0
2022-12-27,1.389,1.398,1.371,1.38,1521758.0,1672185599999,2111709.9931,7962,720475.9,999647.7562,0,-0.006479481641468721,0.03051695546509567,1.387142857142857,1.3626666666666667,0.006693991620062983,0.061535150220371565,0.0074138705534079075,0.03051695546509567,0.0171852666170769,0.0
2022-12-28,1.381,1.385,1.311,1.316,2280941.6,1672271999999,3073300.4599,11166,1129608.2,1524730.9005,0,-0.046376811594202816,0.03185152494030664,1.3782857142857143,1.3675666666666664,0.027980435341586875,0.050433078453519714,0.01848188697677292,0.03185152494030664,0.0170972282384745,0.0
2022-12-29,1.316,1.327,1.272,1.3,2461284.1,1672358399999,3195097.6456,12595,1005393.0,1304459.5911,0,-0.012158054711246202,0.030765313535796625,1.3657142857142854,1.3699666666666668,0.04005294115590115,0.04498082605559512,0.017521848184706958,0.030765313535796625,0.0169336545930849,0.0
2022-12-30,1.3,1.302,1.25,1.274,2472611.9,1672444799999,3142992.0739,9965,1108283.4,1408405.1101,0,-0.020000000000000018,0.029486750157185233,1.3485714285714285,1.3693333333333333,0.050298631998816845,0.04621862091776707,0.016794866397738,0.029486750157185233,0.0148248646141892,0.0
2022-12-31,1.274,1.291,1.264,1.273,1167772.8,1672531199999,1492216.1868,5058,520125.2,665325.605,0,-0.0007849293563579884,0.0290633931437371,1.331,1.3675333333333333,0.05240865068542338,0.04889801725994671,0.016502971972051906,0.0290633931437371,0.0147194898956916,0.0
2023-01-01,1.274,1.287,1.266,1.287,611129.3,1672617599999,779484.2791,3233,267597.7,341273.3042,0,0.0109976433621366,0.028123822329387448,1.317,1.3644333333333334,0.04852490769354184,0.05098389423400675,0.018849057923830934,0.028123822329387448,0.0146847173193937,0.0
2023-01-02,1.288,1.331,1.275,1.317,1981929.3,1672703999999,2597446.6045,8664,1072589.7,1406876.7869,0,0.02331002331002341,0.027545377900602023,1.3067142857142857,1.3641666666666665,0.036976182810536364,0.05121764467873157,0.02246019689380306,0.027545377900602023,0.0145454096135621,0.0
