timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,daily_return,rune_volatility,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_volatility_7,rolling_volatility_30
2023-10-30,2.436,2.826,2.425,2.75,17016747.1,1698710399999,44840763.2111,94775,8768389.7,23096787.7879,0,0.12889983579638753,0.061715148315630575,2.4107142857142856,1.9176333333333335,0.18720551477428163,0.33624534180425103,0.05099613753245951,0.061715148315630575
2023-10-31,2.75,2.964,2.739,2.932,22058694.9,1698796799999,63278595.3194,127924,11554549.9,33141672.8248,0,0.06618181818181812,0.059477536220020215,2.5151428571428576,1.9437333333333333,0.24552557814575696,0.38208772537868524,0.051588518614956676,0.059477536220020215
2023-11-01,2.932,3.11,2.864,2.959,17701338.9,1698883199999,52561611.3084,121842,9130575.4,27124698.9778,0,0.009208731241473478,0.05796687750963242,2.6228571428571428,1.9749333333333334,0.25209153666305656,0.42463046273796423,0.050675044937829816,0.05796687750963242
2023-11-02,2.96,3.028,2.752,2.805,10796673.5,1698969599999,31123928.6729,80114,5354076.0,15436231.433,0,-0.052044609665427455,0.059025140330033886,2.684285714285714,2.0019,0.23332003363456852,0.4508907161730375,0.05936193289190726,0.059025140330033886
2023-11-03,2.805,3.476,2.76,3.366,29200804.0,1699055999999,90676358.0007,219849,14627602.5,45402934.9477,0,0.19999999999999996,0.06817631024499284,2.820285714285714,2.0457666666666667,0.31327235982219853,0.5151664400167585,0.08821726884499881,0.06817631024499284
2023-11-04,3.364,3.485,3.281,3.405,13410771.4,1699142399999,45298223.1994,110689,6760585.2,22837277.2832,0,0.01158645276292325,0.06789165817163617,2.950428571428571,2.0919666666666665,0.3429542521206233,0.571726452756569,0.08934333952557892,0.06789165817163617
2023-11-05,3.404,3.547,3.233,3.35,14065140.4,1699228799999,47668446.9061,122226,7101114.0,24066931.9874,0,-0.01615271659324513,0.062445664998905054,3.081,2.1448666666666667,0.28325018387754497,0.6122243071774027,0.08842612602533484,0.062445664998905054
2023-11-06,3.349,3.592,3.299,3.549,12563658.5,1699315199999,43655152.1494,123243,6521315.1,22661902.7034,0,0.05940298507462671,0.0624127364283613,3.1951428571428573,2.2051000000000003,0.2885731730263088,0.6583727772266282,0.08169277942739406,0.0624127364283613
2023-11-07,3.551,3.608,3.158,3.388,19060002.8,1699401599999,64448460.7927,166891,9407348.6,31803058.285,0,-0.04536489151873768,0.06353061836949733,3.2602857142857142,2.260233333333333,0.27015163290622585,0.6862268994081071,0.08641806795934673,0.06353061836949733
2023-11-08,3.389,3.419,3.277,3.332,8854903.3,1699487999999,29603576.7459,79560,4611846.3,15421272.6911,0,-0.016528925619834767,0.06167275258436479,3.3135714285714286,2.3173666666666666,0.23536698801576705,0.7020808227043346,0.08768090240837707,0.06167275258436479
2023-11-09,3.331,4.017,3.276,3.93,34076590.2,1699574399999,127301976.5201,350008,16868457.6,63033479.8578,0,0.1794717887154862,0.06771724296703555,3.474285714285714,2.3922666666666665,0.21327659215652123,0.7502751648485412,0.09887022566569856,0.06771724296703555
2023-11-10,3.931,4.081,3.773,4.013,17590811.9,1699660799999,69315705.1505,187213,9074241.6,35755924.6319,0,0.02111959287531806,0.06678224126057701,3.566714285714286,2.4716,0.286242155226244,0.7918975290728744,0.07478906020162991,0.06678224126057701
2023-11-11,4.014,4.821,3.9,4.726,27342623.8,1699747199999,119830318.7894,398075,14209786.7,62311329.1084,0,0.17767256416645894,0.0716399657156439,3.7554285714285713,2.5743,0.5099195548132519,0.8762888497954665,0.09297781315019153,0.0716399657156439
2023-11-12,4.724,5.385,4.685,5.135,33792060.2,1699833599999,172450091.9045,459350,16872706.6,86103612.4454,0,0.08654253068133722,0.07198038434428151,4.010428571428571,2.6900333333333335,0.6884496730923353,0.9754481369176381,0.08854332643033365,0.07198038434428151
2023-11-13,5.135,5.299,4.746,4.823,19310017.8,1699919999999,96631816.8711,248838,9801217.9,49029509.063,0,-0.060759493670885956,0.07360168093261929,4.192428571428572,2.7963333333333336,0.7140571539082912,1.0287056257102005,0.10083988296584152,0.07360168093261929
2023-11-14,4.823,5.232,4.55,4.903,24396146.3,1700006399999,120325705.0348,282681,12392319.3,61077169.2551,0,0.01658718639850698,0.07357356591658537,4.408857142857143,2.904533333333333,0.6569097930389414,1.074429591516557,0.09365241134551695,0.07357356591658537
2023-11-15,4.902,6.181,4.883,6.08,29191771.0,1700092799999,166117012.4963,349477,14630565.5,83227714.5185,0,0.24005710789312684,0.08151264970275009,4.801428571428572,3.0525666666666664,0.7238201565634973,1.1934038159047802,0.10874172834325557,0.08151264970275009
2023-11-16,6.082,6.679,5.7,5.88,28603306.5,1700179199999,179629607.5647,439884,13926938.4,87507029.6678,0,-0.03289473684210531,0.08037406779415317,5.08,3.1972666666666663,0.7076025249625094,1.2646046113266012,0.11065406545075081,0.08037406779415317
2023-11-17,5.879,6.52,5.767,6.443,22967540.2,1700265599999,140707269.6553,318521,11621740.5,71196570.6502,0,0.09574829931972784,0.0806698984414049,5.427142857142856,3.3595666666666664,0.6928120063844592,1.3580801785109617,0.10941709118255723,0.0806698984414049
2023-11-18,6.444,6.444,5.608,5.765,17692252.4,1700351999999,107607285.4751,238153,8932315.2,54348071.9385,0,-0.10523048269439705,0.08430223002829046,5.575571428571428,3.5009333333333332,0.6256010062712511,1.3809584361228429,0.11702927123970917,0.08430223002829046
2023-11-19,5.764,5.767,5.1,5.56,21590423.7,1700438399999,117362098.0046,283083,11143799.1,60570932.6579,0,-0.03555941023417175,0.08553185551457373,5.636285714285714,3.6317333333333335,0.5956222836344249,1.3840577507717158,0.11704314489932507,0.08553185551457373
2023-11-20,5.56,5.564,5.25,5.267,15912077.7,1700524799999,85966887.4043,161853,8446672.8,45627112.7977,0,-0.05269784172661862,0.08722544474842145,5.699714285714286,3.7490333333333328,0.5124079475982853,1.3679298097372585,0.11618876494262917,0.08722544474842145
2023-11-21,5.266,5.59,4.885,4.886,32253832.7,1700611199999,170407745.444,330705,16266516.7,85980267.761,0,-0.07233719384849069,0.08962511515249444,5.697285714285714,3.8509,0.5168345042292426,1.3334480414738104,0.12112555123543417,0.08962511515249444
2023-11-22,4.885,5.997,4.86,5.788,24346373.6,1700697599999,136766990.329,248595,12827346.0,71908272.8429,0,0.18460908718788382,0.09001306781175569,5.655571428571428,3.972,0.4919833524090033,1.3390777835304501,0.10378648456942134,0.09001306781175569
2023-11-23,5.789,6.09,5.464,5.47,12684212.9,1700783999999,73909683.4999,138926,6599368.5,38445159.8326,0,-0.054941257774706376,0.09153916342419623,5.597,4.080966666666667,0.4851700732732625,1.322903037688867,0.10518331987677636,0.09153916342419623
2023-11-24,5.471,5.744,5.339,5.434,14601419.3,1700870399999,80615589.8201,161976,7736296.5,42702703.0915,0,-0.006581352833637921,0.09165562827309032,5.452857142857143,4.1886,0.31030975308089653,1.2960949465007656,0.09537594034877254,0.09165562827309032
2023-11-25,5.435,5.519,5.204,5.441,8858492.5,1700956799999,47654081.8733,94908,4426327.0,23814941.2764,0,0.0012881854987116803,0.09148025360823502,5.4065714285714295,4.290800000000001,0.2785269927929253,1.2687492728042737,0.0877789115784909,0.09148025360823502
2023-11-26,5.44,5.559,5.151,5.257,9763972.6,1701043199999,52278161.4209,96440,4771696.6,25559990.2206,0,-0.03381731299393498,0.09222799316810003,5.363285714285714,4.385566666666667,0.27421993258798005,1.2292941536068362,0.08768082027244486,0.09222799316810003
2023-11-27,5.256,5.51,5.17,5.466,17750670.0,1701129599999,94965165.2577,182945,8839086.8,47271977.001,0,0.039756515122693736,0.09224339465334204,5.3917142857142855,4.484633333333334,0.2728862487592394,1.1907494737329913,0.08623679258402224,0.09224339465334204
2023-11-28,5.466,6.143,5.269,5.993,23813020.6,1701215999999,135711952.3026,269705,12540225.5,71405754.1264,0,0.09641419685327479,0.0924334351540462,5.549857142857143,4.6032,0.250843529297568,1.1563195895181577,0.08348678529851379,0.0924334351540462
2023-11-29,5.992,6.486,5.947,6.367,19852413.4,1701302399999,124426379.5192,231814,10227545.2,64104303.067,0,0.06240614049724669,0.09087136154759874,5.632571428571429,4.723766666666666,0.39594901066627525,1.1449397720444459,0.0538781722416555,0.09087136154759874
2023-11-30,6.368,6.67,6.256,6.453,20030995.2,1701388799999,129430866.3925,249501,10474187.2,67673438.408,0,0.013507146222710986,0.09069894586703438,5.773000000000001,4.8411333333333335,0.49147499088625946,1.1353610616142675,0.044473904194984086,0.09069894586703438
2023-12-01,6.454,6.658,6.28,6.455,12787280.7,1701475199999,82369834.5873,147107,6726580.6,43322344.8144,0,0.0003099333643266089,0.0907849787407235,5.918857142857143,4.957666666666667,0.5244948136290678,1.1147450097585545,0.04373593531545059,0.0907849787407235
2023-12-02,6.455,7.285,6.404,7.088,23223643.8,1701561599999,161571929.5177,310584,12057567.1,83808418.7761,0,0.09806351665375668,0.09023914493419301,6.154142857142857,5.100433333333333,0.6326664283204764,1.1037539919350843,0.04963295898965256,0.09023914493419301
2023-12-03,7.088,7.203,6.847,6.97,10032549.7,1701647999999,70527214.7773,122983,5266351.0,37024484.474,0,-0.0166478555304741,0.08510686649815162,6.3988571428571435,5.220566666666667,0.5542506739046749,1.1045981226870105,0.045670808810979936,0.08510686649815162
2023-12-04,6.97,7.3,6.388,6.703,20717146.0,1701734399999,141454256.7234,288358,10907579.4,74479266.8557,0,-0.03830703012912473,0.0859189453446778,6.575571428571429,5.330500000000001,0.3756877502850753,1.081549646540104,0.05490038878769226,0.0859189453446778
2023-12-05,6.703,6.777,6.199,6.555,16301275.4,1701820799999,105039164.72,216952,8106898.8,52274046.2887,0,-0.022079665821274186,0.08602636949229442,6.655857142857143,5.437333333333332,0.2777171394130801,1.0365286673126355,0.04928567903075522,0.08602636949229442
2023-12-06,6.555,6.898,6.312,6.353,20166748.9,1701907199999,134236823.6569,258046,10692318.9,71167300.1339,0,-0.030816170861937442,0.08639360546964363,6.6538571428571425,5.5308,0.280183528287771,0.9855493969320318,0.04650878062858292,0.08639360546964363
2023-12-07,6.355,6.598,6.193,6.52,12127917.8,1701993599999,77741536.8896,149296,6247062.2,40035727.1009,0,0.026286793640799555,0.08542440359157971,6.663428571428571,5.6352,0.27323668442260884,0.9140260465616344,0.047344318283342256,0.08542440359157971
2023-12-08,6.519,6.708,6.312,6.484,12964498.2,1702079999999,84524513.9747,158478,6571704.0,42852671.2236,0,-0.005521472392638005,0.08526178624944658,6.667571428571429,5.740266666666667,0.2697473244493699,0.8160549733567078,0.04743846216101802,0.08526178624944658
2023-12-09,6.486,6.658,6.071,6.141,11351239.7,1702166399999,73074928.4821,156048,5569971.0,35841908.9609,0,-0.05289944478716846,0.08127430827441053,6.532285714285714,5.813966666666667,0.2610821800925531,0.7435468810826948,0.02550218045728764,0.08127430827441053
2023-12-10,6.142,6.674,6.137,6.596,11584882.8,1702252799999,74564744.8034,140635,6000676.4,38599415.9336,0,0.07409216739944635,0.08191785094337822,6.478857142857143,5.900066666666667,0.18324248831476153,0.6741200104623314,0.0439082816956403,0.08191785094337822
2023-12-11,6.595,6.632,5.4,5.868,18730839.9,1702339199999,111959602.5938,244681,9474619.0,56688758.222,0,-0.11036992116434197,0.07961691649534215,6.359571428571428,5.938133333333334,0.2660732086868749,0.6367433160816839,0.05848921149193433,0.07961691649534215
2023-12-12,5.868,6.114,5.568,5.717,12714681.3,1702425599999,74623023.0564,136527,6407938.6,37610053.0009,0,-0.025732788002726714,0.07853313118759538,6.239857142857142,5.957533333333333,0.3413587695135245,0.6200780114065257,0.05855491809809961,0.07853313118759538
2023-12-13,5.716,6.286,5.354,5.851,13869701.6,1702511999999,78908959.0963,191896,6786744.3,38593831.9613,0,0.02343886653839422,0.07754867622455928,6.168142857142857,5.9918,0.3655048693571511,0.5824846542302892,0.06012261347576012,0.07754867622455928
2023-12-14,5.851,6.169,5.765,5.885,14204138.9,1702598399999,84510039.7253,159023,7313631.4,43518071.3734,0,0.005810972483336174,0.077538256785017,6.077428571428571,6.024533333333334,0.34164448243888224,0.5456138418037085,0.05853432625081217,0.077538256785017
2023-12-15,5.885,6.049,5.65,5.692,11703570.6,1702684799999,69002747.1571,146413,6043582.2,35639717.3869,0,-0.03279524214103646,0.0643660343370715,5.964285714285714,6.0116,0.31463508719660993,0.5488427700233308,0.0588583703441923,0.0643660343370715
2023-12-16,5.692,5.851,5.591,5.621,6627590.9,1702771199999,38067186.4411,75979,3484187.2,20008915.6639,0,-0.012473647224174211,0.0641163918273897,5.89,6.002966666666667,0.32709835421981887,0.5530054862441043,0.056683052038738545,0.0641163918273897
2023-12-17,5.621,5.738,5.483,5.498,8505922.7,1702857599999,47901952.9803,85387,4320522.3,24336746.8772,0,-0.02188222736167944,0.0616350917088224,5.733142857142858,5.971466666666667,0.14431381150277395,0.5539896509261881,0.04244889934689129,0.0616350917088224
2023-12-18,5.498,5.545,5.134,5.517,10556553.7,1702943999999,56418362.8465,111579,5379866.2,28762058.7972,0,0.003455802109858075,0.058566514502792794,5.683,5.9632000000000005,0.1504936322018832,0.5590044352424014,0.020206732654865223,0.058566514502792794
2023-12-19,5.517,5.629,5.053,5.129,9123939.6,1703030399999,48527451.4451,87737,4653247.6,24708821.7356,0,-0.07032807685336251,0.05963149986511743,5.599000000000001,5.948833333333334,0.2556879608689396,0.5750328376430364,0.03077571170428974,0.05963149986511743
2023-12-20,5.129,5.597,5.106,5.477,12183911.9,1703116799999,65512109.2334,120106,6141471.4,33025531.5478,0,0.067849483330084,0.060089328806832626,5.545571428571429,5.9558333333333335,0.23225550380475898,0.5676776697929871,0.04239639552696195,0.060089328806832626
2023-12-21,5.477,5.577,5.277,5.409,10602311.8,1703203199999,57364701.9606,118914,5498416.0,29760087.8299,0,-0.012415555961292735,0.05847319504885087,5.477571428571428,5.9732666666666665,0.18015165568931893,0.5410986864757052,0.041919172050913965,0.05847319504885087
2023-12-22,5.408,5.548,5.256,5.337,10152401.8,1703289599999,55002337.9915,99616,5182386.5,28074018.0904,0,-0.01331114808652245,0.04767715535123509,5.426857142857143,5.958233333333334,0.1583797425718551,0.5525669679079406,0.04088240504691822,0.04767715535123509
2023-12-23,5.336,5.697,5.125,5.582,9245829.1,1703375999999,49292305.0437,90526,4891479.1,26095947.7593,0,0.04590593966647938,0.04734115326913261,5.421285714285715,5.961966666666667,0.15092240201029025,0.5495245269750141,0.045605149495160716,0.04734115326913261
2023-12-24,5.582,6.488,5.383,6.052,31600163.2,1703462399999,192742168.4258,385857,16847940.1,102790665.8876,0,0.08419921175206024,0.04963573182351427,5.5004285714285714,5.982566666666667,0.2842345610833936,0.540560544526547,0.05401240729519092,0.04963573182351427
2023-12-25,6.053,6.304,5.551,5.859,19112198.0,1703548799999,113686323.9326,211367,9949150.0,59126221.843,0,-0.031890284203568986,0.050083814424203024,5.549285714285714,5.9965,0.31525794427508846,0.5314299350451153,0.05685447043727252,0.050083814424203024
2023-12-26,5.859,5.865,5.19,5.43,17281392.6,1703635199999,96097037.5824,170466,8600869.1,47787262.5835,0,-0.07322068612391197,0.051594799340565926,5.592285714285714,6.002266666666666,0.26488092562864507,0.5240156573952621,0.05754198484076587,0.051594799340565926
2023-12-27,5.431,5.778,5.245,5.649,14585729.3,1703721599999,81360821.4857,142593,7726757.2,43109107.7315,0,0.040331491712707335,0.051609274714718406,5.6168571428571425,6.0083666666666655,0.260342997198809,0.5185948843008142,0.053710756816563496,0.051609274714718406
2023-12-28,5.65,5.806,5.369,5.55,12957595.2,1703807999999,72073520.0652,131344,6647137.5,36972181.8044,0,-0.017525225703664438,0.048552459870525755,5.6370000000000005,5.9936,0.24667657637748275,0.5253111130722706,0.0540310725925322,0.048552459870525755
2023-12-29,5.55,5.633,5.175,5.323,10298221.1,1703894399999,56136362.5636,105260,5029119.4,27415878.2031,0,-0.040900900900900816,0.04752219171425054,5.635,5.9588,0.24955426931494487,0.5342266986188803,0.05653165422965627,0.04752219171425054
2023-12-30,5.323,5.373,5.002,5.241,9245351.2,1703980799999,48231557.7318,96982,4751537.8,24793320.3812,0,-0.015404846890851198,0.0474298950891953,5.586285714285714,5.9184,0.291398761313807,0.5413452337177747,0.05305465999807157,0.0474298950891953
2023-12-31,5.242,5.339,5.0,5.162,11423767.5,1704067199999,59275242.555,124060,5837681.8,30295815.7194,0,-0.015073459263499234,0.04744442595384744,5.459142857142857,5.875299999999999,0.2447620807855247,0.5485736457646984,0.03433976719391499,0.04744442595384744
2024-01-01,5.162,5.359,5.053,5.348,9808070.9,1704153599999,51059504.9111,106020,4954778.2,25807382.3694,0,0.036032545524990356,0.04396137396398656,5.386142857142858,5.8173,0.17059447878070377,0.506289487178603,0.040166464311576375,0.04396137396398656
2024-01-02,5.348,5.933,5.347,5.711,20088247.6,1704239999999,113822472.1633,235810,10564698.7,59823608.4708,0,0.06787584143605097,0.04607280170893168,5.426285714285714,5.775333333333333,0.21092788205582302,0.4572514839125364,0.03987315073843836,0.04607280170893168
2024-01-03,5.711,6.164,4.4,5.355,29739271.2,1704326399999,164775682.4882,375586,15444958.9,85582543.7744,0,-0.062335843109788125,0.04686329324463683,5.384285714285715,5.7303999999999995,0.18711646487830855,0.42826165060544125,0.0445640424520624,0.04686329324463683
2024-01-04,5.354,5.545,5.177,5.397,12869263.3,1704412799999,68969036.6926,114271,6630159.6,35526129.0584,0,0.007843137254901933,0.04683626841470668,5.3624285714285715,5.691800000000001,0.1729314480199296,0.4028058829142539,0.04457434748175069,0.04683626841470668
2024-01-05,5.398,5.434,5.019,5.225,12768792.0,1704499199999,66113750.5941,117345,6436836.7,33320717.2399,0,-0.031869557161386064,0.04685637618323663,5.348428571428571,5.6542,0.18045854292404584,0.39144422247662786,0.043414747613191654,0.04685637618323663
2024-01-06,5.224,5.235,4.793,4.917,11001823.6,1704585599999,54361047.7453,104625,5750764.8,28382413.2843,0,-0.05894736842105264,0.047447422816867674,5.302142857142856,5.600766666666667,0.24323680407604237,0.37837353222053544,0.04850221466710426,0.047447422816867674
2024-01-07,4.917,4.964,4.535,4.568,9611024.4,1704671999999,46388003.4472,88171,4810987.1,23195941.4237,0,-0.07097823876347376,0.04880241444511454,5.2172857142857145,5.5369,0.3705638560741669,0.3857802974894153,0.054124784195240694,0.04880241444511454
2024-01-08,4.57,4.973,4.272,4.904,26500565.6,1704758399999,121621425.4511,282722,13663534.0,62591697.4655,0,0.0735551663747811,0.0504430854449691,5.1538571428571425,5.495666666666667,0.3822749571409661,0.38509231614511646,0.06149881931616576,0.0504430854449691
2024-01-09,4.904,5.021,4.62,4.742,15139609.5,1704844799999,73371680.5309,162327,7814184.0,37874607.2815,0,-0.03303425774877644,0.04830711703087289,5.015428571428572,5.433866666666666,0.3167243055312782,0.3495459846748156,0.050931057989258954,0.04830711703087289
2024-01-10,4.742,5.206,4.478,5.05,16891073.0,1704931199999,80223302.6989,172850,8887723.5,42208330.9451,0,0.06495149725854077,0.04628430509511605,4.971857142857142,5.4066,0.2812125107289164,0.34640355178554805,0.057698143235859194,0.04628430509511605
2024-01-11,5.051,5.498,4.918,5.103,17897919.7,1705017599999,93120848.7808,211764,8679642.1,45176966.515,0,0.010495049504950504,0.046169172904872775,4.929857142857143,5.386133333333333,0.22307952884668933,0.34556926880181016,0.05781985455238448,0.046169172904872775
2024-01-12,5.103,5.122,4.386,4.562,23236541.9,1705103999999,111716845.3654,280944,11682300.6,56086342.0283,0,-0.10601606897903182,0.04956165317043387,4.835142857142857,5.343166666666667,0.21756257994071698,0.36534519183286146,0.06895205841291056,0.04956165317043387
2024-01-13,4.563,4.676,4.446,4.581,13401695.3,1705190399999,60965504.9537,152886,6560450.7,29866754.2198,0,0.004164839982463864,0.04954780997329029,4.7871428571428565,5.2997,0.23300960536093973,0.37607181540872725,0.06666237387932904,0.04954780997329029
